probeid,GB_ACC
TaAffx.57948.1.S1_at,CA623644
TaAffx.57949.1.S1_at,CA623636
TaAffx.5795.1.S1_at,CA698468
TaAffx.57950.1.S1_at,CA623635
TaAffx.57954.1.S1_at,CA623601
TaAffx.57956.1.S1_at,CA623597
TaAffx.57956.1.S1_x_at,CA623597
TaAffx.57957.1.S1_at,CA623591
TaAffx.57964.1.S1_at,CA623524
TaAffx.57966.1.S1_at,CA623499
TaAffx.57968.1.S1_at,CA623483
TaAffx.57969.1.S1_at,CA623473
TaAffx.5797.1.S1_at,CA698358
TaAffx.57971.1.S1_at,CA623465
TaAffx.57973.1.S1_at,CA623443
TaAffx.57974.1.S1_at,CA623441
TaAffx.57978.1.S1_at,CA623413
TaAffx.57982.1.S1_at,CA623367
TaAffx.57985.1.S1_at,CA623349
TaAffx.57986.1.S1_at,CA623338
TaAffx.57987.1.S1_at,CA623332
TaAffx.57988.1.S1_at,CA623322
TaAffx.5799.1.S1_at,CA698341
TaAffx.57990.1.S1_at,CA623303
TaAffx.57992.1.S1_x_at,CA623240
TaAffx.57993.1.S1_at,CA623238
TaAffx.57998.1.S1_at,CA623218
TaAffx.57999.1.S1_at,CA623206
TaAffx.58000.1.S1_at,CA623197
TaAffx.58001.1.S1_at,CA623196
TaAffx.58004.1.S1_at,CA624700
TaAffx.58005.1.S1_at,CA623167
TaAffx.58006.1.S1_at,CA623164
TaAffx.58008.1.S1_at,CA623150
TaAffx.5801.1.S1_at,CA698212
TaAffx.58010.1.S1_at,CA623134
TaAffx.58011.1.S1_at,CA623107
TaAffx.58016.1.S1_at,CA624979
TaAffx.58018.1.S1_at,CA623052
TaAffx.58019.1.S1_at,CA623050
TaAffx.5802.1.S1_at,CA625074
TaAffx.5802.1.S1_s_at,CA625074
TaAffx.5802.2.S1_at,CA681233
TaAffx.5802.2.S1_s_at,CA681233
TaAffx.5802.3.S1_at,CA616764
TaAffx.58020.1.S1_at,CA618784
TaAffx.58022.1.S1_at,CA623041
TaAffx.58023.1.S1_at,CA623032
TaAffx.58024.1.S1_at,CA623028
TaAffx.58025.1.S1_at,CA623008
TaAffx.58025.2.S1_at,CA623125
TaAffx.58030.1.S1_s_at,CA622983
TaAffx.58033.1.S1_at,CA622958
TaAffx.58036.1.S1_at,CA622952
TaAffx.58038.1.S1_at,CA622938
TaAffx.5804.1.S1_at,CA698083
TaAffx.58040.1.S1_at,CA622933
TaAffx.58043.1.S1_at,CA622877
TaAffx.58044.1.S1_at,CA622873
TaAffx.58045.1.S1_at,CA622871
TaAffx.58047.1.S1_at,CA622831
TaAffx.58048.1.S1_at,CA622824
TaAffx.58051.1.S1_at,CA622807
TaAffx.58054.1.S1_at,CA622791
TaAffx.58055.1.S1_at,CA622786
TaAffx.58057.1.S1_at,CA622775
TaAffx.58059.1.S1_at,CA622762
TaAffx.58061.1.S1_at,CA622721
TaAffx.58063.1.S1_at,CA622716
TaAffx.58064.1.S1_at,CA622702
TaAffx.58065.1.S1_at,CA622699
TaAffx.58065.1.S1_x_at,CA622699
TaAffx.58066.1.S1_at,CA622691
TaAffx.58067.1.S1_at,CA622670
TaAffx.58068.1.S1_at,CA622661
TaAffx.5807.1.S1_at,CA698052
TaAffx.58074.1.S1_at,CA622619
TaAffx.58077.1.S1_at,CA622595
TaAffx.58077.1.S1_s_at,CA622595
TaAffx.58078.1.S1_at,CA622588
TaAffx.5808.1.S1_at,CA698041
TaAffx.58080.1.S1_at,CA622549
TaAffx.58081.1.S1_at,CA622546
TaAffx.58084.1.S1_at,CA622523
TaAffx.58086.1.S1_at,CA622511
TaAffx.58087.1.S1_at,CA622509
TaAffx.58088.1.S1_at,CA622506
TaAffx.58089.1.S1_at,CA622492
TaAffx.58091.1.S1_at,CA622481
TaAffx.58093.1.S1_at,CA622475
TaAffx.58095.1.S1_at,CA622460
TaAffx.58096.1.S1_at,CA622454
TaAffx.5810.1.S1_at,CA698034
TaAffx.58101.1.S1_at,CA622434
TaAffx.58102.1.S1_at,CA622422
TaAffx.58104.1.S1_at,CA622403
TaAffx.58105.1.S1_at,CA622402
TaAffx.58108.1.S1_at,CA622369
TaAffx.58110.1.S1_at,CA622355
TaAffx.58111.1.S1_at,CA622341
TaAffx.58112.1.S1_at,CA622339
TaAffx.58113.1.S1_at,CA622335
TaAffx.58116.1.S1_at,CA622297
TaAffx.58120.1.S1_at,CA622268
TaAffx.58124.1.S1_at,CA622222
TaAffx.58126.1.S1_at,CA622218
TaAffx.58128.1.S1_at,CA622208
TaAffx.5813.1.S1_at,CA697990
TaAffx.58130.1.S1_at,CA622183
TaAffx.58131.1.S1_at,CA622180
TaAffx.58132.1.S1_at,CA622200
TaAffx.58133.1.S1_at,CA622197
TaAffx.58134.1.S1_at,CA622174
TaAffx.58135.1.S1_at,CA622155
TaAffx.58136.1.S1_at,CA622150
TaAffx.58137.1.S1_at,CA622143
TaAffx.58139.1.S1_at,CA622125
TaAffx.58146.1.S1_at,CA622071
TaAffx.58147.1.S1_at,CA622064
TaAffx.58148.1.S1_at,CA622056
TaAffx.58149.1.S1_at,CA622043
TaAffx.58150.1.S1_at,CA622038
TaAffx.58151.1.S1_at,CA622019
TaAffx.58154.1.S1_at,CA621955
TaAffx.58155.1.S1_at,CA621953
TaAffx.58156.1.S1_at,CA621950
TaAffx.58157.1.S1_at,CA621947
TaAffx.58158.1.S1_at,CA621944
TaAffx.5816.1.S1_at,CA697936
TaAffx.58160.1.S1_at,CA621911
TaAffx.58161.1.S1_at,CA621887
TaAffx.58162.1.S1_at,CA621880
TaAffx.58164.1.S1_at,CA621873
TaAffx.58166.1.S1_at,CA621849
TaAffx.58172.1.S1_at,CA621806
TaAffx.58174.1.S1_at,CA621803
TaAffx.58179.1.S1_at,CA621736
TaAffx.58181.1.S1_at,CA621724
TaAffx.58182.1.S1_at,CA621698
TaAffx.58182.2.S1_x_at,CA625033
TaAffx.58186.1.S1_at,CA625973
TaAffx.58188.1.S1_at,CA621615
TaAffx.58192.2.S1_at,CA624816
TaAffx.58193.1.S1_at,CA621557
TaAffx.58194.1.S1_at,CA621551
TaAffx.58197.1.S1_at,CA621529
TaAffx.5820.1.S1_at,CA697811
TaAffx.58202.1.S1_at,CA621498
TaAffx.58210.1.S1_at,CA627371
TaAffx.58211.1.S1_at,CA621436
TaAffx.58216.1.S1_at,CA621397
TaAffx.58220.1.S1_at,CA621378
TaAffx.58224.1.S1_at,CA621352
TaAffx.58225.1.S1_at,CA621347
TaAffx.58227.1.S1_at,CA621342
TaAffx.58229.1.S1_at,CA621332
TaAffx.5823.1.S1_at,CA737292
TaAffx.58231.1.S1_at,CA621325
TaAffx.58232.1.S1_s_at,CA620521
TaAffx.58232.2.S1_at,CA621317
TaAffx.58232.3.S1_at,CA625780
TaAffx.58233.1.S1_at,CA618507
TaAffx.58234.1.S1_at,CA621308
TaAffx.58237.1.S1_at,CA621293
TaAffx.58240.1.S1_at,CA621276
TaAffx.58243.1.S1_at,CA621241
TaAffx.58244.1.S1_at,CA621238
TaAffx.58246.1.S1_at,CA621224
TaAffx.5825.1.S1_at,CA697748
TaAffx.58254.1.S1_at,CA621139
TaAffx.58255.1.S1_x_at,CA621136
TaAffx.58257.1.S1_at,CA621128
TaAffx.58258.1.S1_at,CA621124
TaAffx.58259.1.S1_at,CA621112
TaAffx.58260.1.S1_at,CA621111
TaAffx.58264.1.S1_at,CA621065
TaAffx.58265.1.S1_at,CA621063
TaAffx.58269.1.S1_at,CA621018
TaAffx.5827.1.S1_at,CA697733
TaAffx.58270.1.S1_at,CA621007
TaAffx.58271.1.S1_at,CA621003
TaAffx.58274.1.S1_at,CA620982
TaAffx.58274.2.S1_at,CA626287
TaAffx.58276.1.S1_at,CA620898
TaAffx.58276.1.S1_x_at,CA620898
TaAffx.5828.1.S1_at,CA697710
TaAffx.58282.1.S1_at,CA620914
TaAffx.58285.1.S1_at,CA623580
TaAffx.5829.1.S1_at,CA697697
TaAffx.5829.2.A1_at,CA612389
TaAffx.58291.1.S1_at,CA620837
TaAffx.58298.1.S1_at,CA620801
TaAffx.58299.1.S1_at,CA620791
TaAffx.58299.1.S1_x_at,CA620791
TaAffx.58300.1.S1_at,CA620778
TaAffx.58303.1.S1_at,CA620762
TaAffx.58305.1.S1_at,CA620752
TaAffx.58307.1.S1_at,CA620745
TaAffx.58309.1.S1_at,CA620710
TaAffx.58310.1.S1_at,CA620766
TaAffx.58311.1.S1_at,CA620684
TaAffx.58314.1.S1_at,CA620672
TaAffx.58318.1.S1_at,CA620603
TaAffx.5832.1.S1_at,CA697645
TaAffx.58320.1.S1_at,CA620596
TaAffx.58321.1.S1_at,CA620594
TaAffx.58322.1.S1_at,CA620590
TaAffx.58325.1.S1_at,CA620536
TaAffx.58326.1.S1_at,CA620534
TaAffx.58329.1.S1_at,CA620495
TaAffx.5833.1.S1_at,CA697641
TaAffx.58330.1.S1_at,CA620491
TaAffx.58333.1.S1_at,CA620462
TaAffx.58337.1.S1_at,CA620419
TaAffx.58339.1.S1_at,CA620408
TaAffx.5834.1.S1_at,CA697622
TaAffx.58342.1.S1_at,CA620385
TaAffx.58344.1.S1_at,CA620365
TaAffx.58345.1.S1_at,CA620358
TaAffx.58346.1.S1_at,CA621335
TaAffx.58347.1.S1_at,CA620332
TaAffx.58349.1.S1_at,CA620347
TaAffx.58350.1.S1_at,CA620316
TaAffx.58353.1.S1_at,CA621732
TaAffx.58355.1.S1_at,CA620293
TaAffx.58359.1.S1_at,CA620269
TaAffx.5836.1.S1_at,CA697607
TaAffx.58361.1.S1_at,CA620253
TaAffx.58364.1.S1_at,CA620231
TaAffx.58367.1.S1_at,CA620208
TaAffx.58368.1.S1_at,CA620188
TaAffx.58368.1.S1_x_at,CA620188
TaAffx.5837.1.S1_at,CA697606
TaAffx.58370.1.S1_at,CA620167
TaAffx.58374.1.S1_at,CA620125
TaAffx.58375.1.S1_at,CA620121
TaAffx.58376.1.S1_at,CA620113
TaAffx.58377.1.S1_at,CA620108
TaAffx.58379.1.S1_at,CA620086
TaAffx.5838.1.S1_at,CA697568
TaAffx.58383.1.S1_at,CA620059
TaAffx.58384.1.S1_at,CA620055
TaAffx.58386.1.S1_x_at,CA620035
TaAffx.58389.1.S1_at,CA620022
TaAffx.5839.1.S1_at,CA697552
TaAffx.58393.1.S1_at,CA619998
TaAffx.58394.1.S1_at,CA619993
TaAffx.58397.1.S1_at,CA619962
TaAffx.58398.1.S1_at,CA619951
TaAffx.58399.1.S1_at,CA619947
TaAffx.5840.1.S1_at,CA697530
TaAffx.58400.1.S1_at,CA619936
TaAffx.58404.1.S1_at,CA619892
TaAffx.58405.1.S1_at,CA619889
TaAffx.58407.1.S1_at,CA619867
TaAffx.58409.1.S1_at,CA619846
TaAffx.5841.1.S1_at,CA697529
TaAffx.58412.1.S1_at,CA619809
TaAffx.58413.1.S1_at,CA619794
TaAffx.58414.1.S1_at,CA624117
TaAffx.58415.1.S1_at,CA619787
TaAffx.58416.1.S1_at,CA619783
TaAffx.58418.1.S1_at,CA619773
TaAffx.58419.1.S1_at,CA619772
TaAffx.58420.1.S1_at,CA619761
TaAffx.58421.1.S1_at,CA619741
TaAffx.58423.1.S1_at,CA619755
TaAffx.58426.1.S1_at,CA619716
TaAffx.58428.1.S1_at,CA619705
TaAffx.58432.1.S1_at,CA619674
TaAffx.58433.1.S1_at,CA619669
TaAffx.58435.1.S1_at,CA619666
TaAffx.58436.1.S1_at,CA619662
TaAffx.58437.1.S1_at,CA619658
TaAffx.58440.1.S1_at,CA619623
TaAffx.58443.2.S1_at,CA619601
TaAffx.58444.1.S1_at,CA619595
TaAffx.58445.1.S1_at,CA619562
TaAffx.58446.1.S1_at,CA619558
TaAffx.58450.1.S1_at,CA619536
TaAffx.58451.1.S1_at,CA619531
TaAffx.58453.1.S1_at,CA619501
TaAffx.58456.1.S1_at,CA619457
TaAffx.58457.1.S1_at,CA619451
TaAffx.58457.1.S1_x_at,CA619451
TaAffx.58458.1.S1_at,CA619447
TaAffx.5846.1.S1_at,CA697430
TaAffx.58460.1.S1_at,CA619438
TaAffx.58461.1.S1_at,CA619436
TaAffx.58463.1.S1_at,CA619429
TaAffx.58466.1.S1_at,CA619371
TaAffx.58467.1.S1_at,CA619263
TaAffx.58468.1.S1_at,CA619253
TaAffx.5847.1.S1_at,CA697386
TaAffx.58470.1.S1_at,CA619359
TaAffx.58475.1.S1_at,CA619314
TaAffx.58478.1.S1_at,CA619301
TaAffx.58479.1.S1_at,CA619296
TaAffx.58479.1.S1_x_at,CA619296
TaAffx.58480.1.S1_at,CA619266
TaAffx.58481.1.S1_at,CA619224
TaAffx.58482.1.S1_at,CA619223
TaAffx.58486.1.S1_at,CA619215
TaAffx.58487.1.S1_at,CA619213
TaAffx.58489.1.S1_at,CA619205
TaAffx.58491.1.S1_at,CA619178
TaAffx.58492.1.S1_at,CA619174
TaAffx.58493.1.S1_at,CA624026
TaAffx.58494.1.S1_at,CA619171
TaAffx.58495.1.S1_at,CA619166
TaAffx.58496.1.S1_at,CA619138
TaAffx.58498.1.S1_at,CA619108
TaAffx.5850.1.S1_at,CA697318
TaAffx.58500.1.S1_at,CA619077
TaAffx.58502.1.S1_at,CA619070
TaAffx.58503.1.S1_at,CA619058
TaAffx.58506.1.S1_at,CA619040
TaAffx.58511.1.S1_at,CA618970
TaAffx.58512.1.S1_at,CA618959
TaAffx.58513.1.S1_at,CA618954
TaAffx.58514.1.S1_at,CA618947
TaAffx.58515.1.S1_at,CA618943
TaAffx.5852.1.S1_at,CA697295
TaAffx.58521.1.S1_at,CA618886
TaAffx.58522.1.S1_at,CA618882
TaAffx.58524.1.S1_at,CA618852
TaAffx.58525.1.S1_at,CA618851
TaAffx.5853.1.S1_at,CA697287
TaAffx.58531.1.S1_at,CA618823
TaAffx.58533.1.S1_at,CA618813
TaAffx.58536.1.S1_at,CA618759
TaAffx.58537.1.S1_at,CA618748
TaAffx.58538.1.S1_at,CA618741
TaAffx.58540.1.S1_at,CA618733
TaAffx.58542.1.S1_at,CA618713
TaAffx.58543.1.S1_at,CA621413
TaAffx.58544.1.S1_at,CA618708
TaAffx.58546.1.S1_at,CA618678
TaAffx.58547.1.S1_at,CA618677
TaAffx.58548.1.S1_at,CA618672
TaAffx.58549.1.S1_at,CA618661
TaAffx.5855.1.S1_at,CA697230
TaAffx.58551.1.S1_at,CA618649
TaAffx.58553.1.S1_at,CA617108
TaAffx.58554.1.S1_at,CA618609
TaAffx.58555.1.S1_at,CA618608
TaAffx.58556.1.S1_at,CA618607
TaAffx.58557.1.S1_at,CA618583
TaAffx.58561.1.S1_at,CA618532
TaAffx.58562.1.S1_at,CA618522
TaAffx.58563.1.S1_at,CA618497
TaAffx.58563.1.S1_x_at,CA618497
TaAffx.58565.1.S1_at,CA618490
TaAffx.58566.1.S1_s_at,CA616666
TaAffx.58566.2.S1_at,CA618484
TaAffx.58567.1.S1_at,CA618477
TaAffx.58568.1.S1_at,CA618465
TaAffx.58569.1.S1_at,CA618464
TaAffx.5857.1.S1_at,CA697202
TaAffx.58571.1.S1_at,CA618446
TaAffx.58572.1.S1_at,CA618430
TaAffx.58573.1.S1_at,CA618425
TaAffx.58574.1.S1_at,CA618424
TaAffx.58575.3.S1_at,CA621094
TaAffx.58576.1.S1_at,CA618414
TaAffx.58577.1.S1_x_at,CA625878
TaAffx.58577.3.S1_at,CA618413
TaAffx.5858.1.S1_at,CA697177
TaAffx.58580.1.S1_x_at,CA616795
TaAffx.58583.1.S1_at,CA618361
TaAffx.58587.1.S1_at,CA618339
TaAffx.58588.1.S1_at,CA618337
TaAffx.58589.1.S1_at,CA618331
TaAffx.58590.1.S1_at,CA618324
TaAffx.58593.1.S1_at,CA622323
TaAffx.58593.1.S1_x_at,CA622323
TaAffx.58598.1.S1_at,CA619832
TaAffx.586.1.S1_at,BQ482836
TaAffx.58602.1.S1_at,CA618190
TaAffx.58603.1.S1_at,CA618174
TaAffx.58604.1.S1_at,CA618173
TaAffx.58605.1.S1_at,CA618141
TaAffx.58606.1.S1_at,CA618121
TaAffx.58608.1.S1_at,CA618101
TaAffx.58612.1.S1_at,CA618029
TaAffx.58615.1.S1_at,CA618001
TaAffx.58617.1.S1_at,CA617979
TaAffx.58618.1.S1_at,CA619360
TaAffx.58620.1.S1_at,CA617949
TaAffx.58621.1.S1_at,CA617946
TaAffx.58622.1.S1_at,CA617945
TaAffx.58626.1.S1_at,CA617901
TaAffx.58628.1.S1_at,CA617888
TaAffx.58629.1.S1_at,CA617884
TaAffx.58634.1.S1_at,CA617716
TaAffx.58636.1.S1_at,CA617703
TaAffx.58638.1.S1_at,CA617698
TaAffx.5864.1.S1_at,CA696999
TaAffx.58641.1.S1_at,CA617686
TaAffx.58643.1.S1_at,CA617666
TaAffx.58644.1.S1_at,CA617657
TaAffx.58645.1.S1_at,CA617642
TaAffx.58648.1.S1_at,CA617613
TaAffx.58649.1.S1_at,CD884101
TaAffx.5865.1.S1_at,CA613690
TaAffx.5865.2.A1_at,CA696990
TaAffx.58652.1.S1_at,CA617595
TaAffx.58653.1.S1_at,CA617591
TaAffx.58655.1.S1_x_at,CA617528
TaAffx.58658.1.S1_at,CA617522
TaAffx.58659.1.S1_at,CA617521
TaAffx.5866.1.S1_at,CA696954
TaAffx.58661.1.S1_at,CA617510
TaAffx.58666.1.S1_at,CA617459
TaAffx.58667.1.S1_at,CA617445
TaAffx.58673.1.S1_at,CA617417
TaAffx.58674.1.S1_at,CA617413
TaAffx.58676.1.S1_at,CA617373
TaAffx.58678.1.S1_at,CA617348
TaAffx.58679.1.S1_at,CA617344
TaAffx.58680.1.S1_at,CA617338
TaAffx.58682.1.S1_at,CA617331
TaAffx.58684.1.S1_at,CA617323
TaAffx.58687.1.S1_at,CA621473
TaAffx.58687.2.S1_at,CA617279
TaAffx.58690.1.S1_at,CA617255
TaAffx.58692.1.S1_at,CA617227
TaAffx.58693.1.S1_at,CA617217
TaAffx.58694.1.S1_at,CA617194
TaAffx.58694.2.S1_at,CA617222
TaAffx.58695.1.S1_at,CA617182
TaAffx.58696.1.S1_at,CA617178
TaAffx.58697.1.S1_at,CA620046
TaAffx.58699.1.S1_at,CA624648
TaAffx.5870.1.S1_x_at,CA696838
TaAffx.58700.1.S1_at,CA617139
TaAffx.58703.1.S1_at,CA617120
TaAffx.58707.1.S1_at,CA617047
TaAffx.58709.1.S1_at,CA617040
TaAffx.5871.3.S1_x_at,CA696835
TaAffx.58711.1.S1_at,CA617017
TaAffx.58712.1.S1_at,CA617012
TaAffx.58717.1.S1_at,CA616994
TaAffx.58717.1.S1_x_at,CA616994
TaAffx.58718.1.S1_at,CA616984
TaAffx.5872.1.S1_at,CA696807
TaAffx.58722.1.S1_at,CA616903
TaAffx.58724.1.S1_at,CA616892
TaAffx.58729.1.S1_at,CA616856
TaAffx.5873.1.S1_at,CA696777
TaAffx.58732.1.S1_at,CA616830
TaAffx.58733.1.S1_at,CA616781
TaAffx.58737.1.S1_at,CA616756
TaAffx.58739.1.S1_at,CA616726
TaAffx.58740.1.S1_at,CA616724
TaAffx.58741.1.S1_at,CA616689
TaAffx.58743.1.S1_at,CA617929
TaAffx.58744.1.S1_at,CA617649
TaAffx.58745.1.S1_at,CA616597
TaAffx.58746.1.S1_at,CA616596
TaAffx.58747.1.S1_at,CA616587
TaAffx.58748.1.S1_at,CA616579
TaAffx.58749.1.S1_at,CA616570
TaAffx.5875.1.S1_at,CA696752
TaAffx.58750.1.S1_at,CA616556
TaAffx.58751.1.S1_at,CA616555
TaAffx.58752.1.S1_at,CA616550
TaAffx.58753.1.S1_at,CA618016
TaAffx.58753.2.S1_at,CA619222
TaAffx.58753.2.S1_s_at,CA619222
TaAffx.5876.1.S1_at,CA696739
TaAffx.58760.1.S1_at,CA623062
TaAffx.58763.1.S1_at,CA616466
TaAffx.58764.1.S1_at,CA616460
TaAffx.58767.1.S1_s_at,CA616439
TaAffx.58768.1.S1_at,CA616435
TaAffx.58770.1.S1_at,CA616361
TaAffx.58772.1.S1_at,CA616173
TaAffx.58773.1.S1_at,CA616119
TaAffx.58774.1.S1_at,CA616115
TaAffx.58776.1.S1_at,CA616080
TaAffx.58779.1.S1_at,CA616028
TaAffx.58782.1.S1_at,CA615933
TaAffx.58783.1.S1_at,CA615931
TaAffx.58786.1.S1_at,CA615873
TaAffx.58787.1.S1_at,CA615828
TaAffx.58792.1.S1_at,CA615681
TaAffx.58792.1.S1_s_at,CA615681
TaAffx.58793.1.S1_at,CA615669
TaAffx.58795.1.S1_at,CA615520
TaAffx.58796.1.S1_at,CA615516
TaAffx.58806.1.S1_at,CA615362
TaAffx.58807.1.S1_at,CA615341
TaAffx.5881.1.S1_at,CA696714
TaAffx.58810.1.S1_at,CA615288
TaAffx.58818.1.S1_at,CA615111
TaAffx.58819.1.S1_at,CA615063
TaAffx.58820.1.S1_at,BJ274624
TaAffx.58820.2.S1_at,BJ268236
TaAffx.58820.3.S1_at,BQ802816
TaAffx.58820.4.S1_at,CA615057
TaAffx.5883.1.S1_at,CA696705
TaAffx.58831.1.S1_at,CA610992
TaAffx.58832.1.S1_at,CA614743
TaAffx.58834.1.S1_at,CA614667
TaAffx.58838.1.S1_at,CA614490
TaAffx.58839.1.S1_at,CA645286
TaAffx.58840.1.S1_at,CA614473
TaAffx.58841.1.S1_at,CA614435
TaAffx.58843.1.S1_at,CA614416
TaAffx.58848.1.S1_at,CA614278
TaAffx.58849.1.S1_at,BQ169163
TaAffx.5885.1.S1_at,CA696677
TaAffx.58852.1.S1_at,CA614219
TaAffx.58853.1.S1_at,CA614197
TaAffx.58854.1.S1_at,CA614190
TaAffx.58856.1.S1_at,CA614160
TaAffx.58857.1.S1_at,CA614158
TaAffx.58857.1.S1_s_at,CA614158
TaAffx.58859.1.S1_at,CA614130
TaAffx.58861.1.S1_at,CA614009
TaAffx.58864.1.S1_at,CA613989
TaAffx.58864.1.S1_x_at,CA613989
TaAffx.58865.1.S1_at,CA613978
TaAffx.58868.1.S1_at,CA613935
TaAffx.58870.1.S1_at,CA613909
TaAffx.58871.1.S1_at,CA613824
TaAffx.58871.1.S1_s_at,CA613824
TaAffx.58871.1.S1_x_at,CA613824
TaAffx.58874.1.S1_at,CA613750
TaAffx.58876.1.S1_at,CA613671
TaAffx.58879.1.S1_at,CA613610
TaAffx.58880.1.S1_at,CA613588
TaAffx.58887.1.S1_at,CA613390
TaAffx.58890.1.S1_at,CA615092
TaAffx.58891.1.S1_at,CA613184
TaAffx.58892.1.S1_at,CA613172
TaAffx.58893.1.S1_at,CA613121
TaAffx.58896.1.S1_at,CA613078
TaAffx.58898.1.S1_at,CA613043
TaAffx.58898.1.S1_x_at,CA613043
TaAffx.58901.1.S1_at,CA612912
TaAffx.58902.1.S1_x_at,CA610639
TaAffx.58906.1.S1_at,CA612719
TaAffx.5891.3.A1_at,CK208190
TaAffx.5891.3.A1_s_at,CK208190
TaAffx.58912.1.S1_at,CA612650
TaAffx.58914.1.S1_at,BQ161595
TaAffx.58917.1.S1_at,CA612554
TaAffx.58918.1.S1_at,CA612536
TaAffx.5892.1.S1_at,CA696435
TaAffx.58920.1.S1_at,CA612525
TaAffx.58922.1.S1_at,CA612416
TaAffx.58923.1.S1_at,CA612399
TaAffx.58926.1.S1_at,CA612306
TaAffx.58927.1.S1_at,CA612291
TaAffx.58928.1.S1_at,CA612258
TaAffx.58930.1.S1_at,CA612140
TaAffx.58934.1.S1_at,CA612017
TaAffx.58938.1.S1_at,CA611861
TaAffx.5894.1.S1_at,CA696404
TaAffx.58941.1.S1_at,CA611826
TaAffx.58943.1.S1_at,CA611767
TaAffx.58944.1.S1_at,CA611766
TaAffx.58946.1.S1_at,CA611719
TaAffx.58948.1.S1_at,CA611686
TaAffx.58951.1.S1_at,CA611580
TaAffx.58954.1.S1_at,CA611460
TaAffx.58956.1.S1_at,CA611393
TaAffx.58957.1.S1_x_at,CA611386
TaAffx.58963.1.S1_s_at,CA623072
TaAffx.58964.1.S1_at,CA611277
TaAffx.58965.1.S1_at,BJ211727
TaAffx.58965.2.S1_at,CA611238
TaAffx.5897.1.S1_at,CA696322
TaAffx.58970.1.S1_at,CA611111
TaAffx.58971.1.S1_at,CA611106
TaAffx.58974.1.S1_at,CA611030
TaAffx.58976.1.S1_at,CA610995
TaAffx.58977.1.S1_at,CA610981
TaAffx.58978.1.S1_at,CA643722
TaAffx.58979.1.S1_at,CA610800
TaAffx.58980.1.S1_at,CA610791
TaAffx.58980.1.S1_x_at,CA610791
TaAffx.58982.1.S1_at,CA610725
TaAffx.58984.1.S1_at,CA610699
TaAffx.58985.1.S1_at,CA610633
TaAffx.58986.1.S1_at,CA610632
TaAffx.58987.1.S1_at,CA610580
TaAffx.5899.1.S1_at,CA696250
TaAffx.58990.1.S1_at,CA610556
TaAffx.58991.1.S1_at,CA610529
TaAffx.58994.1.S1_at,CA610461
TaAffx.58996.1.S1_at,CA610350
TaAffx.58999.1.S1_at,CA610228
TaAffx.59000.1.S1_at,CA610217
TaAffx.59000.1.S1_x_at,CA610217
TaAffx.59001.1.S1_at,CA610212
TaAffx.59002.1.S1_at,CA610163
TaAffx.59003.1.S1_at,CA610148
TaAffx.59003.1.S1_x_at,CA610148
TaAffx.59008.1.S1_at,CA610081
TaAffx.59009.1.S1_at,BJ261247
TaAffx.59010.1.S1_at,CA610048
TaAffx.59011.1.S1_at,CA610046
TaAffx.59011.1.S1_s_at,CA610046
TaAffx.59014.1.S1_at,CA610021
TaAffx.59015.1.S1_at,CA610015
TaAffx.59019.1.S1_at,CA609942
TaAffx.59021.1.S1_at,BJ225561
TaAffx.59022.1.S1_at,CA609842
TaAffx.59023.1.S1_at,CA609778
TaAffx.59026.1.S1_at,CA609744
TaAffx.59030.1.S1_at,CA609678
TaAffx.59030.1.S1_s_at,CA609678
TaAffx.59038.1.S1_at,CA609371
TaAffx.59040.1.S1_x_at,CA609348
TaAffx.59045.1.S1_at,CA609249
TaAffx.59046.1.S1_at,CA609214
TaAffx.59048.1.S1_at,CA609167
TaAffx.59049.1.S1_at,CA609110
TaAffx.5905.1.S1_at,CA695944
TaAffx.59051.1.S1_x_at,CA609087
TaAffx.59060.1.S1_at,CA608794
TaAffx.59062.1.S1_at,CA608759
TaAffx.59063.1.S1_at,CA608727
TaAffx.59064.1.S1_at,CA608721
TaAffx.59067.1.S1_at,CA608666
TaAffx.59069.1.S1_at,CA608615
TaAffx.59071.1.S1_at,CA608595
TaAffx.59073.1.S1_at,CA608581
TaAffx.59073.1.S1_x_at,CA608581
TaAffx.59075.1.S1_at,CA643823
TaAffx.59075.2.S1_at,CA608557
TaAffx.59076.1.S1_at,CA608525
TaAffx.59087.1.S1_at,CA608275
TaAffx.59089.1.S1_at,CA608229
TaAffx.5909.1.S1_at,CA695858
TaAffx.59090.1.S1_at,CA608221
TaAffx.59091.1.S1_at,CA608205
TaAffx.59094.1.S1_at,CA608104
TaAffx.59095.1.S1_at,CA608048
TaAffx.5910.1.S1_at,CA695829
TaAffx.59101.1.S1_at,CA607898
TaAffx.59101.1.S1_s_at,CA607898
TaAffx.59104.1.S1_at,CA607822
TaAffx.59107.1.S1_at,CA607796
TaAffx.59109.1.S1_at,CA607792
TaAffx.59110.1.S1_at,CA607687
TaAffx.59111.1.S1_at,CA607597
TaAffx.59113.1.S1_at,CA607506
TaAffx.59115.1.S1_at,CA607477
TaAffx.59119.1.S1_at,CA607368
TaAffx.5912.1.S1_at,CA695744
TaAffx.59120.1.S1_at,CA607360
TaAffx.59121.1.S1_at,CA607356
TaAffx.59122.1.S1_at,CA607351
TaAffx.59123.1.S1_at,CA607344
TaAffx.59125.1.S1_at,CA607338
TaAffx.59126.1.S1_at,CA607309
TaAffx.59129.1.S1_at,CA607224
